O00470	A0A0A0MQB8
O00470	A0A5G2QFG8
O00470	H0YNY8
O00470	H3BLB6
O00470	U3KPR8
O00470	B1WC31
O00470	Q3SAK8
O00470	U6DQ29
O00470	B2RC57
O00470	B6Z9R2
O00470	B7Z4B3
O00470	Q9PTF1
O00470	U3ESU8
O04291	O04291
O04292	O04292
O04292	E4MXL1
O13788	O13788
O14470	O14470
O14627	O14627
O14770	O14770
O14770	P97367
O14770	B1AWK4
O14770	B3KPD8
O14770	F5ANJ3
O14770	F7EAH2
O14770	H9EPL5
O14770	Q3SAK7
O14770	Q3TY73
O14770	Q5RFK4
O14770	Q9PTH1
O14770	K9ITC6
O14770	Q6GU28
O14770	Q3TYM2
O14770	A0A088DN35
O14770	F5ANJ4
O14770	H9Z926
O14770	Q9PTF0
O14770	Q6PHK8
O14813	O14813
O15266	O15266
O15499	O15499
O15522	O15522
O17894	O17894
O18381	O18381
O22059	O22059
O22264	O22264
O23160	O23160
O35085	O35085
O35137	O35137
O35144	O35144
O35160	O35160
O35160	O75364
O35160	P81062
O35160	D3GN34
O35160	F7GQI1
O35317	O35317
O35317	P40426
O35317	Q2YDN2
O35317	B7Z4A9
O43316	O43316
O43364	O43364
O43365	O43365
O43365	B3KPN8
O43365	H2QUB5
O43365	U3BXR1
O43763	O43763
O43763	Q61663
O43763	H2QI68
O46339	O46339
O49397	O49397
O49782	O49782
O54751	O54751
O54751	Q9XSK0
O54751	A0A9K3Y7X4
O54751	Q9JLT8
O54751	D3VZV5
O54751	Q8SQ03
O54751	I1T8E9
O54751	I1T8F4
O54751	I1T8F6
O54751	I1T8G2
O54751	I1T8H3
O54751	I1T8H4
O54751	I1T8H5
O54751	I1T8H6
O54751	I1T8H8
O54751	I1T8I1
O54751	I1T8I2
O54751	I1T8I3
O54751	I1T8I7
O54751	I1T8I9
O54751	I1T8J0
O54751	I1T8J5
O54751	I1T8J8
O54751	I1T8J9
O54751	I1T8K0
O54751	I1T8K1
O54751	I1T8K3
O54751	I1T8K4
O60479	O60479
O60479	Q64205
O60479	A2VDN3
O60479	F6REF2
O60479	Q9QWH3
O60479	U6D580
O60479	B2R870
O60663	O60663
O60663	Q60564
O60663	A0A0S2Z4L1
O60663	K9IS79
O60663	Q6ISE0
O60663	O88609
O60663	A0A0R4J0I7
O60663	A0A6I8MWW7
O60663	B7ZLH2
O60663	K9J5E0
O64399	O64399
O64722	O64722
O70477	O70477
O70477	P55347
O70477	A0A8I6G373
